Id,Category
2997,4
2998,7
2999,9
3000,1
3001,0
3002,7
3003,2
3004,0
3005,3
3006,0
3007,6
3008,9
3009,3
3010,1
3011,7
3012,8
3013,3
3014,4
3015,0
3016,7
3017,8
3018,1
3019,3
3020,0
3021,5
3022,8
3023,7
3024,2
3025,5
3026,3
3027,5
3028,4
3029,9
3030,1
3031,3
3032,4
3033,9
3034,1
3035,8
3036,6
3037,5
3038,6
3039,8
3040,1
3041,1
3042,6
3043,5
3044,9
3045,3
3046,7
3047,4
3048,1
3049,5
3050,9
3051,7
3052,2
3053,0
3054,5
3055,4
3056,3
3057,1
3058,7
3059,6
3060,8
3061,4
3062,2
3063,8
3064,8
3065,9
3066,3
3067,9
3068,5
3069,8
3070,0
3071,2
3072,4
3073,3
3074,6
3075,3
3076,8
3077,7
3078,1
3079,6
3080,9
3081,7
3082,0
3083,5
3084,2
3085,0
3086,3
3087,6
3088,3
3089,0
3090,4
3091,5
3092,0
3093,8
3094,2
3095,3
3096,2
3097,4
3098,7
3099,8
3100,3
3101,3
3102,0
3103,4
3104,8
3105,5
3106,8
3107,7
3108,5
3109,1
3110,7
3111,1
3112,5
3113,9
3114,8
3115,5
3116,5
3117,2
3118,1
3119,7
3120,5
3121,1
3122,1
3123,5
3124,2
3125,5
3126,8
3127,8
3128,6
3129,1
3130,7
3131,5
3132,5
3133,1
3134,7
3135,0
3136,2
3137,4
3138,5
3139,1
3140,8
3141,1
3142,2
3143,4
3144,4
3145,6
3146,2
3147,8
3148,9
3149,5
3150,6
3151,3
3152,4
3153,9
3154,0
3155,9
3156,7
3157,3
3158,4
3159,5
3160,2
3161,8
3162,0
3163,5
3164,9
3165,2
3166,3
3167,9
3168,3
3169,6
3170,5
3171,6
3172,0
3173,4
3174,3
3175,6
3176,0
3177,3
3178,3
3179,7
3180,3
3181,2
3182,1
3183,9
3184,2
3185,5
3186,7
3187,8
3188,7
3189,4
3190,2
3191,5
3192,5
3193,0
3194,7
3195,9
3196,7
3197,6
3198,0
3199,0
3200,9
3201,6
3202,5
3203,0
3204,3
3205,2
3206,8
3207,1
3208,2
3209,7
3210,8
3211,9
3212,9
3213,0
3214,1
3215,0
3216,7
3217,0
3218,4
3219,2
3220,7
3221,6
3222,4
3223,2
3224,7
3225,6
3226,4
3227,0
3228,9
3229,4
3230,7
3231,7
3232,1
3233,7
3234,6
3235,5
3236,2
3237,8
3238,9
3239,7
3240,8
3241,3
3242,2
3243,6
3244,2
3245,0
3246,9
3247,2
3248,7
3249,2
3250,8
3251,8
3252,4
3253,9
3254,4
3255,6
3256,9
3257,5
3258,6
3259,5
3260,6
3261,1
3262,4
3263,2
3264,0
3265,1
3266,8
3267,3
3268,4
3269,4
3270,5
3271,4
3272,3
3273,6
3274,8
3275,1
3276,0
3277,3
3278,9
3279,1
3280,7
3281,3
3282,0
3283,1
3284,7
3285,3
3286,6
3287,4
3288,0
3289,2
3290,1
3291,9
3292,2
3293,8
3294,3
3295,8
3296,1
3297,5
3298,9
3299,9
3300,6
3301,0
3302,6
3303,6
3304,0
3305,9
3306,5
3307,5
3308,5
3309,0
3310,6
3311,0
3312,5
3313,6
3314,3
3315,9
3316,6
3317,4
3318,7
3319,8
3320,9
3321,9
3322,7
3323,0
3324,2
3325,7
3326,3
3327,1
3328,7
3329,6
3330,7
3331,3
3332,8
3333,0
3334,1
3335,2
3336,2
3337,6
3338,6
3339,8
3340,3
3341,9
3342,0
3343,4
3344,7
3345,9
3346,4
3347,3
3348,0
3349,8
3350,0
3351,8
3352,5
3353,0
3354,2
3355,1
3356,4
3357,4
3358,9
3359,9
3360,6
3361,8
3362,4
3363,1
3364,7
3365,2
3366,1
3367,0
3368,0
3369,3
3370,6
3371,5
3372,3
3373,6
3374,4
3375,1
3376,2
3377,4
3378,9
3379,5
3380,6
3381,6
3382,1
3383,0
3384,1
3385,4
3386,0
3387,1
3388,8
3389,3
3390,1
3391,0
3392,4
3393,1
3394,9
3395,4
3396,1
3397,3
3398,7
3399,0
3400,9
3401,6
3402,8
3403,3
3404,2
3405,0
3406,9
3407,6
3408,7
3409,2
3410,0
3411,6
3412,3
3413,0
3414,3
3415,9
3416,9
3417,3
3418,9
3419,1
3420,8
3421,6
3422,6
3423,1
3424,7
3425,3
3426,6
3427,2
3428,0
3429,5
3430,2
3431,3
3432,4
3433,3
3434,8
3435,9
3436,9
3437,4
3438,7
3439,2
3440,6
3441,2
3442,1
3443,5
3444,9
3445,7
3446,6
3447,7
3448,0
3449,4
3450,1
3451,6
3452,0
3453,1
3454,5
3455,5
3456,9
3457,4
3458,3
3459,1
3460,7
3461,7
3462,2
3463,7
3464,9
3465,2
3466,9
3467,5
3468,5
3469,8
3470,4
3471,0
3472,3
3473,1
3474,0
3475,3
3476,8
3477,1
3478,7
3479,5
3480,5
3481,4
3482,3
3483,8
3484,0
3485,9
3486,4
3487,0
3488,2
3489,2
3490,0
3491,8
3492,9
3493,6
3494,0
3495,8
3496,7
3497,3
3498,4
3499,8
3500,9
3501,9
3502,6
3503,5
3504,5
3505,2
3506,4
3507,7
3508,4
3509,2
3510,4
3511,5
3512,3
3513,0
3514,7
3515,6
3516,4
3517,4
3518,9
3519,5
3520,9
3521,5
3522,7
3523,9
3524,8
3525,4
3526,2
3527,5
3528,7
3529,8
3530,2
3531,5
3532,5
3533,9
3534,4
3535,0
3536,1
3537,7
3538,2
3539,0
3540,2
3541,7
3542,1
3543,4
3544,4
3545,8
3546,8
3547,6
3548,7
3549,1
3550,7
3551,7
3552,3
3553,8
3554,2
3555,7
3556,9
3557,8
3558,8
3559,1
3560,8
3561,7
3562,9
3563,3
3564,2
3565,6
3566,6
3567,1
3568,0
3569,4
3570,7
3571,4
3572,9
3573,6
3574,4
3575,6
3576,9
3577,7
3578,8
3579,3
3580,3
3581,3
3582,0
3583,3
3584,7
3585,8
3586,2
3587,7
3588,0
3589,7
3590,2
3591,1
3592,5
3593,3
3594,5
3595,2
3596,5
3597,5
3598,6
3599,7
3600,3
3601,7
3602,3
3603,3
3604,9
3605,4
3606,7
3607,7
3608,6
3609,8
3610,1
3611,6
3612,7
3613,5
3614,3
3615,7
3616,7
3617,3
3618,7
3619,0
3620,2
3621,2
3622,2
3623,3
3624,7
3625,5
3626,5
3627,9
3628,0
3629,5
3630,2
3631,7
3632,4
3633,5
3634,3
3635,2
3636,6
3637,8
3638,4
3639,2
3640,0
3641,3
3642,0
3643,9
3644,2
3645,2
3646,1
3647,9
3648,0
3649,4
3650,6
3651,7
3652,5
3653,9
3654,9
3655,8
3656,9
3657,7
3658,9
3659,3
3660,8
3661,0
3662,6
3663,8
3664,0
3665,5
3666,0
3667,8
3668,0
3669,6
3670,4
3671,3
3672,1
3673,3
3674,3
3675,8
3676,6
3677,4
3678,5
3679,2
3680,9
3681,1
3682,7
3683,1
3684,4
3685,1
3686,4
3687,0
3688,0
3689,2
3690,3
3691,2
3692,4
3693,0
3694,5
3695,6
3696,9
3697,1
3698,4
3699,8
3700,7
3701,6
3702,8
3703,2
3704,7
3705,5
3706,9
3707,9
3708,4
3709,4
3710,9
3711,0
3712,8
3713,8
3714,5
3715,1
3716,3
3717,4
3718,3
3719,7
3720,2
3721,9
3722,0
3723,5
3724,1
3725,3
3726,7
3727,8
3728,6
3729,8
3730,5
3731,5
3732,9
3733,7
3734,5
3735,4
3736,1
3737,8
3738,8
3739,7
3740,1
3741,8
3742,4
3743,2
3744,7
3745,7
3746,3
3747,4
3748,5
3749,8
3750,4
3751,3
3752,0
3753,6
3754,5
3755,7
3756,1
3757,2
3758,9
3759,8
3760,6
3761,8
3762,2
3763,4
3764,1
3765,0
3766,3
3767,8
3768,0
3769,3
3770,8
3771,7
3772,6
3773,4
3774,5
3775,0
3776,4
3777,7
3778,9
3779,8
3780,4
3781,6
3782,2
3783,9
3784,6
3785,0
3786,0
3787,3
3788,8
3789,9
3790,0
3791,8
3792,8
3793,8
3794,2
3795,6
3796,0
3797,1
3798,2
3799,5
3800,2
3801,4
3802,4
3803,8
3804,1
3805,9
3806,3
3807,7
3808,3
3809,7
3810,9
3811,5
3812,8
3813,8
3814,4
3815,7
3816,2
3817,1
3818,9
3819,8
3820,4
3821,0
3822,8
3823,1
3824,1
3825,7
3826,2
3827,9
3828,6
3829,4
3830,6
3831,3
3832,3
3833,4
3834,6
3835,8
3836,0
3837,7
3838,1
3839,6
3840,1
3841,3
3842,6
3843,0
3844,0
3845,0
3846,6
3847,7
3848,0
3849,8
3850,0
3851,2
3852,0
3853,8
3854,9
3855,4
3856,6
3857,8
3858,3
3859,9
3860,5
3861,2
3862,3
3863,5
3864,1
3865,1
3866,7
3867,8
3868,8
3869,3
3870,1
3871,3
3872,8
3873,1
3874,6
3875,0
3876,7
3877,8
3878,5
3879,4
3880,3
3881,6
3882,3
3883,2
3884,1
3885,1
3886,6
3887,3
3888,9
3889,2
3890,8
3891,2
3892,5
3893,1
3894,7
3895,3
3896,8
3897,7
3898,7
3899,3
3900,0
3901,2
3902,9
3903,7
3904,0
3905,1
3906,6
3907,8
3908,6
3909,6
3910,4
3911,5
3912,6
3913,0
3914,0
3915,3
3916,1
3917,6
3918,6
3919,6
3920,4
3921,9
3922,7
3923,2
3924,1
3925,1
3926,4
3927,8
3928,7
3929,0
3930,2
3931,2
3932,9
3933,8
3934,1
3935,1
3936,9
3937,5
3938,3
3939,5
3940,5
3941,6
3942,2
3943,5
3944,6
3945,3
3946,5
3947,3
3948,7
3949,8
3950,2
3951,0
3952,1
3953,7
3954,2
3955,5
3956,2
3957,3
3958,3
3959,1
3960,4
3961,9
3962,7
3963,5
3964,1
3965,4
3966,6
3967,9
3968,9
3969,1
3970,1
3971,9
3972,7
3973,3
3974,4
3975,4
3976,9
3977,3
3978,5
3979,3
3980,8
3981,9
3982,3
3983,5
3984,4
3985,5
3986,7
3987,0
3988,6
3989,6
3990,4
3991,6
3992,8
3993,6
3994,1
3995,6
3996,5
3997,1
3998,2
3999,4
4000,7
4001,6
4002,9
4003,9
4004,1
4005,4
4006,1
4007,9
4008,9
4009,6
4010,6
4011,0
4012,7
4013,4
4014,5
4015,0
4016,2
4017,2
4018,7
4019,2
4020,2
4021,6
4022,1
4023,8
4024,7
4025,4
4026,4
4027,2
4028,6
4029,6
4030,5
4031,3
4032,1
4033,0
4034,7
4035,9
4036,9
4037,2
4038,8
4039,1
4040,9
4041,0
4042,6
4043,4
4044,5
4045,2
4046,3
4047,6
4048,9
4049,8
4050,7
4051,2
4052,0
4053,5
4054,6
4055,9
4056,9
4057,7
4058,0
4059,6
4060,9
4061,1
4062,5
4063,9
4064,7
4065,8
4066,4
4067,9
4068,7
4069,6
4070,8
4071,8
4072,8
4073,0
4074,0
4075,9
4076,1
4077,0
4078,1
4079,7
4080,4
4081,1
4082,3
4083,7
4084,9
4085,0
4086,5
4087,3
4088,2
4089,2
4090,1
4091,9
4092,6
4093,6
4094,2
4095,1
4096,6
4097,0
4098,8
4099,0
4100,9
4101,2
4102,5
4103,2
4104,7
4105,2
4106,9
4107,2
4108,8
4109,2
4110,0
4111,0
4112,4
4113,2
4114,7
4115,5
4116,7
4117,1
4118,0
4119,8
4120,9
4121,1
4122,4
4123,4
4124,3
4125,1
4126,3
4127,2
4128,1
4129,4
4130,5
4131,5
4132,6
4133,6
4134,1
4135,3
4136,4
4137,5
4138,3
4139,7
4140,4
4141,6
4142,2
4143,5
4144,7
4145,9
4146,2
4147,1
4148,4
4149,4
4150,2
4151,9
4152,9
4153,2
4154,8
4155,4
4156,3
4157,5
4158,5
4159,6
4160,1
4161,8
4162,5
4163,4
4164,1
4165,1
4166,2
4167,3
4168,2
4169,1
4170,8
4171,0
4172,8
4173,8
4174,1
4175,7
4176,0
4177,5
4178,4
4179,0
4180,0
4181,1
4182,7
4183,6
4184,2
4185,2
4186,5
4187,8
4188,3
4189,4
4190,5
4191,2
4192,6
4193,0
4194,3
4195,9
4196,9
4197,6
4198,5
4199,4
4200,1
4201,9
4202,8
4203,6
4204,2
4205,9
4206,9
4207,1
4208,9
4209,1
4210,2
4211,8
4212,8
4213,8
4214,9
4215,0
4216,7
4217,1
4218,9
4219,2
4220,5
4221,9
4222,8
4223,0
4224,1
4225,0
4226,5
4227,7
4228,1
4229,8
4230,6
4231,3
4232,3
4233,1
4234,8
4235,2
4236,9
4237,6
4238,7
4239,7
4240,5
4241,9
4242,1
4243,6
4244,0
4245,8
4246,3
4247,3
4248,6
4249,5
4250,3
4251,6
4252,2
4253,6
4254,7
4255,9
4256,7
4257,8
4258,8
4259,7
4260,2
4261,8
4262,6
4263,8
4264,3
4265,5
4266,2
4267,8
4268,5
4269,1
4270,7
4271,3
4272,1
4273,7
4274,4
4275,9
4276,6
4277,5
4278,1
4279,4
4280,3
4281,5
4282,9
4283,4
4284,9
4285,3
4286,3
4287,9
4288,6
4289,0
4290,9
4291,2
4292,2
4293,8
4294,4
4295,8
4296,6
4297,5
4298,8
4299,9
4300,2
4301,3
4302,4
4303,0
4304,6
4305,4
4306,0
4307,1
4308,7
4309,4
4310,7
4311,2
4312,9
4313,1
4314,5
4315,5
4316,7
4317,6
4318,4
4319,2
4320,1
4321,6
4322,3
4323,0
4324,3
4325,2
4326,6
4327,6
4328,3
4329,7
4330,7
4331,7
4332,8
4333,6
4334,2
4335,2
4336,0
4337,0
4338,0
4339,7
4340,3
4341,4
4342,4
4343,6
4344,4
4345,7
4346,0
4347,7
4348,8
4349,7
4350,0
4351,9
4352,7
4353,4
4354,5
4355,6
4356,5
4357,7
4358,8
4359,5
4360,3
4361,2
4362,1
4363,2
4364,4
4365,4
4366,9
4367,7
4368,3
4369,4
4370,0
4371,6
4372,9
4373,3
4374,8
4375,1
4376,6
4377,3
4378,1
4379,7
4380,9
4381,9
4382,3
4383,7
4384,8
4385,5
4386,0
4387,2
4388,7
4389,7
4390,6
4391,5
4392,5
4393,2
4394,7
4395,9
4396,2
4397,8
4398,9
4399,8
4400,6
4401,6
4402,6
4403,0
4404,7
4405,0
4406,6
4407,8
4408,8
4409,9
4410,6
4411,2
4412,8
4413,9
4414,3
4415,5
4416,7
4417,3
4418,2
4419,9
4420,0
4421,8
4422,1
4423,5
4424,7
4425,1
4426,7
4427,0
4428,7
4429,1
4430,1
4431,6
4432,2
4433,7
4434,5
4435,5
4436,3
4437,2
4438,0
4439,3
4440,9
4441,7
4442,7
4443,2
4444,8
4445,2
4446,8
4447,5
4448,3
4449,2
4450,8
4451,4
4452,6
4453,5
4454,0
4455,1
4456,2
4457,0
4458,1
4459,9
4460,7
4461,9
4462,0
4463,7
4464,8
4465,2
4466,8
4467,7
4468,8
4469,9
4470,3
4471,3
4472,2
4473,9
4474,9
4475,0
4476,2
4477,6
4478,6
4479,5
4480,1
4481,4
4482,0
4483,3
4484,6
4485,2
4486,3
4487,8
4488,3
4489,3
4490,2
4491,7
4492,4
4493,4
4494,1
4495,5
4496,5
4497,6
4498,6
4499,7
4500,9
4501,7
4502,8
4503,2
4504,5
4505,0
4506,0
4507,5
4508,9
4509,8
4510,9
4511,2
4512,1
4513,6
4514,9
4515,6
4516,4
4517,3
4518,2
4519,2
4520,3
4521,7
4522,2
4523,7
4524,8
4525,6
4526,4
4527,2
4528,7
4529,3
4530,7
4531,3
4532,6
4533,9
4534,2
4535,2
4536,7
4537,8
4538,4
4539,9
4540,4
4541,3
4542,6
4543,9
4544,7
4545,0
4546,5
4547,7
4548,3
4549,7
4550,5
4551,5
4552,0
4553,0
4554,3
4555,9
4556,6
4557,0
4558,2
4559,0
4560,3
4561,4
4562,6
4563,4
4564,1
4565,5
4566,6
4567,3
4568,2
4569,8
4570,0
4571,0
4572,9
4573,6
4574,7
4575,8
4576,9
4577,9
4578,6
4579,4
4580,4
4581,3
4582,0
4583,9
4584,1
4585,0
4586,2
4587,5
4588,2
4589,1
4590,3
4591,8
4592,6
4593,5
4594,2
4595,3
4596,8
4597,5
4598,5
4599,8
4600,7
4601,9
4602,3
4603,3
4604,4
4605,0
4606,0
4607,6
4608,6
4609,6
4610,2
4611,1
4612,3
4613,9
4614,1
4615,8
4616,3
4617,9
4618,6
4619,8
4620,2
4621,8
4622,1
4623,0
4624,9
4625,9
4626,1
4627,3
4628,2
4629,4
4630,2
4631,8
4632,9
4633,4
4634,6
4635,9
4636,0
4637,2
4638,5
4639,3
4640,0
4641,9
4642,6
4643,0
4644,0
4645,3
4646,7
4647,1
4648,8
4649,6
4650,7
4651,4
4652,4
4653,0
4654,5
4655,6
4656,3
4657,9
4658,0
4659,7
4660,3
4661,2
4662,2
4663,3
4664,8
4665,9
4666,4
4667,2
4668,1
4669,4
4670,7
4671,6
4672,0
4673,0
4674,6
4675,5
4676,5
4677,6
4678,0
4679,0
4680,9
4681,8
4682,5
4683,6
4684,6
4685,8
4686,0
4687,0
4688,0
4689,9
4690,6
4691,6
4692,7
4693,8
4694,7
4695,1
4696,0
4697,3
4698,1
4699,8
4700,4
4701,8
4702,4
4703,0
4704,3
4705,9
4706,5
4707,6
4708,1
4709,8
4710,7
4711,9
4712,9
4713,1
4714,7
4715,0
4716,6
4717,1
4718,3
4719,4
4720,9
4721,7
4722,8
4723,8
4724,5
4725,8
4726,2
4727,5
4728,0
4729,9
4730,8
4731,8
4732,6
4733,7
4734,4
4735,9
4736,6
4737,9
4738,7
4739,1
4740,9
4741,2
4742,5
4743,9
4744,3
4745,3
4746,9
4747,4
4748,0
4749,6
4750,0
4751,1
4752,0
4753,9
4754,3
4755,1
4756,9
4757,3
4758,8
4759,0
4760,9
4761,2
4762,5
4763,8
4764,0
4765,8
4766,6
4767,5
4768,8
4769,1
4770,2
4771,8
4772,1
4773,5
4774,5
4775,6
4776,7
4777,5
4778,3
4779,3
4780,8
4781,4
4782,8
4783,5
4784,6
4785,8
4786,6
4787,5
4788,0
4789,8
4790,2
4791,2
4792,4
4793,8
4794,9
4795,3
4796,6
4797,0
4798,4
4799,3
4800,3
4801,8
4802,1
4803,3
4804,6
4805,7
4806,4
4807,0
4808,4
4809,8
4810,9
4811,4
4812,2
4813,0
4814,7
4815,1
4816,9
4817,1
4818,8
4819,1
4820,8
4821,6
4822,8
4823,7
4824,7
4825,5
4826,7
4827,4
4828,9
4829,5
4830,1
4831,7
4832,0
4833,6
4834,0
4835,8
4836,2
4837,6
4838,5
4839,4
4840,9
4841,7
4842,7
4843,5
4844,9
4845,2
4846,2
4847,0
4848,2
4849,6
4850,9
4851,6
4852,4
4853,2
4854,5
4855,6
4856,4
4857,3
4858,3
4859,8
4860,2
4861,6
4862,5
4863,0
4864,1
4865,2
4866,1
4867,2
4868,9
4869,0
4870,0
4871,7
4872,5
4873,2
4874,6
4875,4
4876,5
4877,1
4878,8
4879,2
4880,7
4881,0
4882,0
4883,2
4884,1
4885,3
4886,9
4887,5
4888,7
4889,1
4890,4
4891,3
4892,7
4893,2
4894,5
4895,5
4896,2
4897,0
4898,2
4899,9
4900,2
4901,6
4902,6
4903,7
4904,4
4905,2
4906,0
4907,7
4908,2
4909,9
4910,1
4911,2
4912,8
4913,4
4914,8
4915,3
4916,8
4917,8
4918,8
4919,0
4920,1
4921,0
4922,8
4923,5
4924,7
4925,9
4926,7
4927,9
4928,4
4929,6
4930,1
4931,5
4932,4
4933,9
4934,4
4935,0
4936,4
4937,3
4938,9
4939,8
4940,0
4941,9
4942,8
4943,7
4944,2
4945,1
4946,9
4947,2
4948,1
4949,9
4950,1
4951,4
4952,4
4953,1
4954,9
4955,4
4956,9
4957,5
4958,9
4959,5
4960,5
4961,2
4962,7
4963,8
4964,1
4965,2
4966,3
4967,0
4968,6
4969,0
4970,4
4971,5
4972,6
4973,9
4974,8
4975,2
4976,9
4977,9
4978,0
4979,6
4980,8
4981,7
4982,2
4983,6
4984,7
4985,2
4986,3
4987,3
4988,6
4989,8
4990,9
4991,9
4992,0
4993,4
4994,8
4995,3
4996,4
4997,4
4998,7
4999,2
5000,5
5001,3
5002,3
5003,1
5004,9
5005,2
5006,9
5007,5
5008,8
5009,3
5010,6
5011,9
5012,3
5013,7
5014,7
5015,0
5016,4
5017,8
5018,2
5019,2
5020,5
5021,0
5022,3
5023,0
5024,3
5025,7
5026,5
5027,0
5028,3
5029,8
5030,5
5031,5
5032,5
5033,1
5034,0
5035,2
5036,1
5037,3
5038,4
5039,6
5040,6
5041,9
5042,0
5043,9
5044,8
5045,1
5046,4
5047,5
5048,8
5049,2
5050,9
5051,9
5052,0
5053,7
5054,6
5055,7
5056,6
5057,4
5058,1
5059,5
5060,3
5061,7
5062,1
5063,5
5064,6
5065,6
5066,2
5067,2
5068,2
5069,1
5070,5
5071,6
5072,9
5073,4
5074,5
5075,0
5076,9
5077,3
5078,0
5079,7
5080,5
5081,0
5082,7
5083,5
5084,8
5085,5
5086,3
5087,0
5088,8
5089,5
5090,4
5091,5
5092,6
5093,3
5094,2
5095,6
5096,9
5097,9
5098,0
5099,1
5100,4
5101,7
5102,9
5103,2
5104,2
5105,9
5106,7
5107,4
5108,9
5109,7
5110,5
5111,5
5112,6
5113,1
5114,1
5115,8
5116,9
5117,2
5118,8
5119,3
5120,8
5121,1
5122,4
5123,5
5124,6
5125,7
5126,3
5127,9
5128,9
5129,3
5130,2
5131,6
5132,4
5133,8
5134,1
5135,0
5136,4
5137,4
5138,2
5139,0
5140,6
5141,2
5142,7
5143,3
5144,8
5145,5
5146,7
5147,9
5148,8
5149,6
5150,9
5151,0
5152,7
5153,7
5154,5
5155,5
5156,5
5157,0
5158,3
5159,5
5160,5
5161,7
5162,8
5163,0
5164,6
5165,3
5166,7
5167,0
5168,0
5169,3
5170,6
5171,3
5172,7
5173,9
5174,3
5175,8
5176,7
5177,1
5178,7
5179,6
5180,0
5181,1
5182,4
5183,6
5184,5
5185,8
5186,4
5187,6
5188,5
5189,6
5190,0
5191,1
5192,7
5193,2
5194,0
5195,3
5196,3
5197,1
5198,7
5199,5
5200,9
5201,8
5202,8
5203,4
5204,8
5205,7
5206,4
5207,3
5208,3
5209,0
5210,8
5211,7
5212,3
5213,8
5214,0
5215,1
5216,1
5217,3
5218,8
5219,8
5220,2
5221,8
5222,3
5223,3
5224,0
5225,9
5226,1
5227,7
5228,2
5229,0
5230,2
5231,1
5232,9
5233,7
5234,9
5235,9
5236,1
5237,9
5238,3
5239,1
5240,3
5241,9
5242,7
5243,8
5244,9
5245,6
5246,3
5247,9
5248,2
5249,5
5250,3
5251,4
5252,4
5253,6
5254,8
5255,2
5256,3
5257,3
5258,6
5259,4
5260,0
5261,3
5262,1
5263,9
5264,5
5265,6
5266,9
5267,1
5268,9
5269,7
5270,4
5271,9
5272,4
5273,9
5274,3
5275,8
5276,8
5277,1
5278,7
5279,8
5280,5
5281,1
5282,4
5283,7
5284,3
5285,6
5286,5
5287,3
5288,8
5289,5
5290,1
5291,9
5292,5
5293,8
5294,1
5295,9
5296,4
5297,0
5298,4
5299,4
5300,3
5301,5
5302,7
5303,7
5304,7
5305,7
5306,2
5307,1
5308,8
5309,4
5310,9
5311,2
5312,4
5313,0
5314,3
5315,9
5316,5
5317,4
5318,9
5319,2
5320,6
5321,0
5322,7
5323,7
5324,9
5325,1
5326,0
5327,9
5328,1
5329,7
5330,6
5331,7
5332,8
5333,6
5334,6
5335,0
5336,4
5337,1
5338,7
5339,7
5340,1
5341,1
5342,0
5343,1
5344,4
5345,2
5346,5
5347,9
5348,6
5349,1
5350,7
5351,2
5352,3
5353,4
5354,1
5355,6
5356,5
5357,3
5358,2
5359,1
5360,7
5361,7
5362,5
5363,4
5364,0
5365,3
5366,5
5367,7
5368,4
5369,5
5370,0
5371,4
5372,1
5373,1
5374,4
5375,0
5376,3
5377,1
5378,9
5379,6
5380,7
5381,1
5382,6
5383,9
5384,9
5385,5
5386,9
5387,1
5388,4
5389,8
5390,1
5391,6
5392,3
5393,7
5394,9
5395,4
5396,9
5397,0
5398,0
5399,8
5400,0
5401,9
5402,7
5403,9
5404,2
5405,1
5406,1
5407,9
5408,9
5409,6
5410,6
5411,2
5412,4
5413,6
5414,8
5415,3
5416,5
5417,3
5418,6
5419,8
5420,3
5421,1
5422,5
5423,3
5424,0
5425,4
5426,2
5427,7
5428,7
5429,8
5430,5
5431,3
5432,7
5433,6
5434,8
5435,9
5436,0
5437,6
5438,6
5439,9
5440,2
5441,4
5442,8
5443,2
5444,0
5445,8
5446,0
5447,6
5448,4
5449,6
5450,9
5451,4
5452,7
5453,8
5454,1
5455,7
5456,2
5457,0
5458,1
5459,7
5460,3
5461,1
5462,1
5463,2
5464,8
5465,9
5466,7
5467,8
5468,8
5469,2
5470,0
5471,4
5472,1
5473,7
5474,9
5475,5
5476,1
5477,9
5478,9
5479,3
5480,4
5481,1
5482,5
5483,7
5484,3
5485,3
5486,9
5487,9
5488,4
5489,5
5490,9
5491,6
5492,9
5493,5
5494,1
5495,3
5496,7
5497,1
5498,8
5499,2
5500,3
5501,5
5502,0
5503,6
5504,1
5505,2
5506,7
5507,9
5508,0
5509,8
5510,0
5511,9
5512,6
5513,9
5514,3
5515,7
5516,4
5517,6
5518,4
5519,0
5520,3
5521,6
5522,7
5523,3
5524,9
5525,1
5526,5
5527,2
5528,6
5529,1
5530,8
5531,2
5532,2
5533,4
5534,6
5535,1
5536,2
5537,9
5538,5
5539,8
5540,6
5541,0
5542,7
5543,7
5544,0
5545,0
5546,6
5547,4
5548,8
5549,5
5550,4
5551,4
5552,0
5553,7
5554,5
5555,1
5556,2
5557,5
5558,2
5559,9
5560,7
5561,0
5562,5
5563,8
5564,7
5565,9
5566,8
5567,8
5568,2
5569,5
5570,2
5571,6
5572,3
5573,3
5574,6
5575,9
5576,2
5577,3
5578,5
5579,5
5580,3
5581,0
5582,5
5583,3
5584,5
5585,3
5586,4
5587,4
5588,0
5589,2
5590,4
5591,4
5592,1
5593,9
5594,6
5595,4
5596,6
5597,2
5598,3
5599,1
5600,8
5601,0
5602,1
5603,5
5604,4
5605,5
5606,0
5607,1
5608,1
5609,3
5610,4
5611,6
5612,3
5613,8
5614,6
5615,6
5616,6
5617,6
5618,4
5619,1
5620,2
5621,0
5622,2
5623,8
5624,5
5625,5
5626,4
5627,6
5628,2
5629,4
5630,7
5631,6
5632,7
5633,3
5634,9
5635,9
5636,1
5637,4
5638,3
5639,3
5640,3
5641,4
5642,7
5643,8
5644,4
5645,3
5646,7
5647,8
5648,4
5649,0
5650,7
5651,2
5652,3
5653,4
5654,7
5655,9
5656,8
5657,5
5658,5
5659,1
5660,1
5661,6
5662,7
5663,2
5664,9
5665,0
5666,0
5667,2
5668,2
5669,2
5670,8
5671,2
5672,3
5673,4
5674,4
5675,5
5676,8
5677,4
5678,7
5679,8
5680,9
5681,3
5682,8
5683,9
5684,9
5685,1
5686,0
5687,6
5688,5
5689,7
5690,6
5691,8
5692,4
5693,6
5694,4
5695,9
5696,1
5697,2
5698,3
5699,9
5700,1
5701,3
5702,4
5703,1
5704,9
5705,4
5706,7
5707,9
5708,2
5709,8
5710,7
5711,7
5712,5
5713,0
5714,4
5715,2
5716,1
5717,5
5718,4
5719,0
5720,6
5721,6
5722,5
5723,8
5724,0
5725,3
5726,3
5727,2
5728,6
5729,4
5730,7
5731,3
5732,1
5733,2
5734,6
5735,5
5736,6
5737,7
5738,0
5739,8
5740,3
5741,4
5742,4
5743,7
5744,1
5745,7
5746,9
5747,5
5748,9
5749,2
5750,1
5751,2
5752,9
5753,1
5754,3
5755,1
5756,5
5757,2
5758,9
5759,0
5760,4
5761,9
5762,1
5763,6
5764,1
5765,4
5766,0
5767,3
5768,9
5769,2
5770,2
5771,6
5772,3
5773,0
5774,0
5775,2
5776,5
5777,7
5778,0
5779,7
5780,6
5781,7
5782,0
5783,0
5784,1
5785,8
5786,2
5787,8
5788,3
5789,5
5790,3
5791,3
5792,8
5793,4
5794,9
